subject	condition	channel	frequency	time	total_power	evoked_power	induced_power	itc	n_epochs	status
sub-1001	Standard	Fz	4.0	0.576	4.711269920903065e-09	1.5913718299651945e-11	4.695356202603413e-09	0.041718040666316	760	OK
sub-1001	Standard	Fz	4.0	0.584	6.011395910750801e-09	2.4055562504936594e-11	5.987340348245865e-09	0.0358865251596233	760	OK
sub-1001	Standard	Fz	4.0	0.592	6.813988623708657e-09	3.072080742861517e-11	6.783267816280041e-09	0.0283998538130847	760	OK
sub-1001	Standard	Fz	4.0	0.6	6.918756397979863e-09	3.4392490136427435e-11	6.884363907843435e-09	0.0210413948257383	760	OK
sub-1001	Standard	Fz	5.0	-0.2	1.6425159751742307e-09	3.4419181933794828e-12	1.639074056980851e-09	0.0338994969012367	760	OK
sub-1001	Standard	Fz	5.0	-0.192	1.7476999994409771e-09	2.979968082161352e-12	1.744720031358816e-09	0.0372576881913394	760	OK
sub-1001	Standard	Fz	5.0	-0.184	1.8163272753747002e-09	2.293875629598406e-12	1.814033399745102e-09	0.0363991682785361	760	OK
sub-1001	Standard	Fz	5.0	-0.176	1.874136271578834e-09	1.4938279672677373e-12	1.872642443611566e-09	0.0260917310203846	760	OK
sub-1001	Standard	Fz	5.0	-0.168	2.058695813635257e-09	1.057111485698542e-12	2.057638702149559e-09	0.0341546503424091	760	OK
sub-1001	Standard	Fz	5.0	-0.16	2.423777974156012e-09	1.140555403268105e-12	2.422637418752744e-09	0.0407722576227084	760	OK
sub-1001	Standard	Fz	5.0	-0.152	2.828576148007522e-09	1.377436902028631e-12	2.827198711105493e-09	0.0212303933395222	760	OK
sub-1001	Standard	Fz	5.0	-0.144	2.919249252520608e-09	9.080446206286196e-13	2.9183412078999794e-09	0.0172628052703539	760	OK
sub-1001	Standard	Fz	5.0	-0.136	2.9085120645488875e-09	5.637205756179845e-13	2.907948343973269e-09	0.0124399675992353	760	OK
sub-1001	Standard	Fz	5.0	-0.128	2.8950733831389752e-09	4.677453844395315e-13	2.8946056377545353e-09	0.0134167015516223	760	OK
sub-1001	Standard	Fz	5.0	-0.12	2.889622405225114e-09	5.351991396502732e-13	2.889087206085464e-09	0.0239771506596057	760	OK
sub-1001	Standard	Fz	5.0	-0.112	2.88179774149845e-09	7.570256202711148e-13	2.881040715878179e-09	0.0233169957848705	760	OK
sub-1001	Standard	Fz	5.0	-0.104	2.8620490468193687e-09	1.206665724508964e-12	2.8608423810948596e-09	0.015912510526716	760	OK
sub-1001	Standard	Fz	5.0	-0.096	2.839076527209282e-09	1.9842185894967944e-12	2.837092308619785e-09	0.0251718453445179	760	OK
sub-1001	Standard	Fz	5.0	-0.088	2.822891690536987e-09	3.0754417362738658e-12	2.819816248800713e-09	0.0285209805399092	760	OK
sub-1001	Standard	Fz	5.0	-0.08	2.8034450695833202e-09	4.235080385665546e-12	2.7992099891976543e-09	0.0378753050205341	760	OK
sub-1001	Standard	Fz	5.0	-0.072	2.765818634497777e-09	5.0509464236368855e-12	2.7607676880741403e-09	0.034595296709607	760	OK
sub-1001	Standard	Fz	5.0	-0.064	2.720308563969622e-09	5.1912991414503216e-12	2.7151172648281716e-09	0.0493769360377871	760	OK
sub-1001	Standard	Fz	5.0	-0.056	2.6956962040581983e-09	4.623064801227124e-12	2.691073139256971e-09	0.0566259304501933	760	OK
sub-1001	Standard	Fz	5.0	-0.048	2.702093158317007e-09	3.597784580313258e-12	2.6984953737366933e-09	0.0488428915772485	760	OK
sub-1001	Standard	Fz	5.0	-0.04	2.715449173833173e-09	2.4485819080359384e-12	2.713000591925137e-09	0.0356050630585105	760	OK
sub-1001	Standard	Fz	5.0	-0.032	2.704354453550486e-09	1.4123826116287508e-12	2.702942070938857e-09	0.025859709337684	760	OK
sub-1001	Standard	Fz	5.0	-0.024	2.664447646464781e-09	6.642786564193081e-13	2.6637833678083622e-09	0.0222319832982629	760	OK
sub-1001	Standard	Fz	5.0	-0.016	2.616384123287139e-09	6.062351988105326e-13	2.6157778880883283e-09	0.0215884585937916	760	OK
sub-1001	Standard	Fz	5.0	-0.008	2.577669154752302e-09	2.0839953395736628e-12	2.575585159412728e-09	0.0264611293360957	760	OK
sub-1001	Standard	Fz	5.0	0.0	2.554966231011585e-09	5.9262443891010635e-12	2.549039986622484e-09	0.0439377730252831	760	OK
sub-1001	Standard	Fz	5.0	0.008	2.5558079989550362e-09	1.185551509144969e-11	2.543952483863586e-09	0.0704195371835538	760	OK
sub-1001	Standard	Fz	5.0	0.016	2.582800004869799e-09	1.79039052065588e-11	2.56489609966324e-09	0.0857737418085807	760	OK
sub-1001	Standard	Fz	5.0	0.024	2.618122335882118e-09	2.1258287320535207e-11	2.5968640485615827e-09	0.082781350555954	760	OK
sub-1001	Standard	Fz	5.0	0.032	2.6327984696211036e-09	2.0281750981818408e-11	2.612516718639285e-09	0.0831133158259188	760	OK
sub-1001	Standard	Fz	5.0	0.04	2.615099563395918e-09	1.7048268869019428e-11	2.598051294526898e-09	0.0747808133182844	760	OK
sub-1001	Standard	Fz	5.0	0.048	2.585088193445298e-09	1.9316085212459808e-11	2.5657721082328382e-09	0.082215221237709	760	OK
sub-1001	Standard	Fz	5.0	0.056	2.581760216368685e-09	3.862364274181598e-11	2.543136573626869e-09	0.1296939605431601	760	OK
sub-1001	Standard	Fz	5.0	0.064	2.6319444729801222e-09	8.096007077104966e-11	2.550984402209072e-09	0.1991272239303038	760	OK
sub-1001	Standard	Fz	5.0	0.072	2.719279391021601e-09	1.3524616205153342e-10	2.5840332289700674e-09	0.2528733987992584	760	OK
sub-1001	Standard	Fz	5.0	0.08	2.784075674256056e-09	1.7513371554424628e-10	2.6089419587118092e-09	0.2754897843394135	760	OK
sub-1001	Standard	Fz	5.0	0.088	2.7738208015413403e-09	1.79671065592432e-10	2.594149735948908e-09	0.2722240640826202	760	OK
sub-1001	Standard	Fz	5.0	0.096	2.70037689195651e-09	1.5239544471306256e-10	2.547981447243448e-09	0.2575325017913467	760	OK
sub-1001	Standard	Fz	5.0	0.104	2.629808453644693e-09	1.1593895613168088e-10	2.513869497513012e-09	0.2299904918533092	760	OK
sub-1001	Standard	Fz	5.0	0.112	2.6130858398322393e-09	9.039501807816907e-11	2.52269082175407e-09	0.2083567291743676	760	OK
sub-1001	Standard	Fz	5.0	0.12	2.645340447853123e-09	8.189306320182216e-11	2.563447384651301e-09	0.1883792951730654	760	OK
sub-1001	Standard	Fz	5.0	0.128	2.6916202896301867e-09	8.688630228196388e-11	2.604733987348223e-09	0.1756654595316186	760	OK
sub-1001	Standard	Fz	5.0	0.136	2.727384420819446e-09	9.664243822288576e-11	2.63074198259656e-09	0.1637955124532061	760	OK
sub-1001	Standard	Fz	5.0	0.144	2.745225574099109e-09	9.789143858449727e-11	2.6473341355146123e-09	0.1818034838451087	760	OK
sub-1001	Standard	Fz	5.0	0.152	2.7422486801639274e-09	8.041718300085466e-11	2.6618314971630726e-09	0.1788145402995078	760	OK
sub-1001	Standard	Fz	5.0	0.16	2.719059992975075e-09	4.874921081473893e-11	2.670310782160336e-09	0.137806280387815	760	OK
sub-1001	Standard	Fz	5.0	0.168	2.683605737888644e-09	1.9905475174824378e-11	2.6637002627138197e-09	0.0857114543168517	760	OK
sub-1001	Standard	Fz	5.0	0.176	2.6423244477818877e-09	6.386789546781957e-12	2.6359376582351053e-09	0.0532960311815391	760	OK
sub-1001	Standard	Fz	5.0	0.184	2.593605023546578e-09	6.238385476528485e-12	2.58736663807005e-09	0.0679335913692384	760	OK
sub-1001	Standard	Fz	5.0	0.192	2.5392836958527582e-09	1.0472230050792572e-11	2.528811465801965e-09	0.0838465096577779	760	OK
sub-1001	Standard	Fz	5.0	0.2	2.4949754734138967e-09	1.3655391709483479e-11	2.481320081704413e-09	0.0874638309342909	760	OK
sub-1001	Standard	Fz	5.0	0.208	2.482251715416337e-09	1.5053405523176822e-11	2.4671983098931606e-09	0.0763654267856623	760	OK
sub-1001	Standard	Fz	5.0	0.216	2.5136082702720286e-09	1.489555866984541e-11	2.4987127116021833e-09	0.0786762478189583	760	OK
sub-1001	Standard	Fz	5.0	0.224	2.5822031943584634e-09	1.3650662575512765e-11	2.5685525317829507e-09	0.0830714498840275	760	OK
sub-1001	Standard	Fz	5.0	0.232	2.6642558321120914e-09	1.3474159000311136e-11	2.6507816731117803e-09	0.0828598603702255	760	OK
sub-1001	Standard	Fz	5.0	0.24	2.738521483228072e-09	1.7368298385984343e-11	2.7211531848420878e-09	0.0948216149662647	760	OK
sub-1001	Standard	Fz	5.0	0.248	2.79936663831549e-09	2.5940882165864707e-11	2.773425756149625e-09	0.1210717843350486	760	OK
sub-1001	Standard	Fz	5.0	0.256	2.8417434939497392e-09	3.5755943673817946e-11	2.8059875502759204e-09	0.1366096384803461	760	OK
sub-1001	Standard	Fz	5.0	0.264	2.8489224068104667e-09	4.169665091216088e-11	2.807225755898306e-09	0.1353320450835614	760	OK
sub-1001	Standard	Fz	5.0	0.272	2.813005499646968e-09	4.0933900184095854e-11	2.7720715994628724e-09	0.1256316838813871	760	OK
sub-1001	Standard	Fz	5.0	0.28	2.7531690678881154e-09	3.4491067737125586e-11	2.718678000150989e-09	0.1206059086295406	760	OK
sub-1001	Standard	Fz	5.0	0.288	2.696902576673816e-09	2.5638860913990778e-11	2.671263715759825e-09	0.1260718994097216	760	OK
sub-1001	Standard	Fz	5.0	0.296	2.655939344405149e-09	1.7466664631631822e-11	2.638472679773517e-09	0.1078047498229774	760	OK
sub-1001	Standard	Fz	5.0	0.304	2.633817425352138e-09	1.1602523022803696e-11	2.622214902329334e-09	0.080962451934962	760	OK
sub-1001	Standard	Fz	5.0	0.312	2.641846526311187e-09	8.221969312417672e-12	2.633624556998769e-09	0.0568204203024007	760	OK
sub-1001	Standard	Fz	5.0	0.32	2.685461139339686e-09	6.664979637171762e-12	2.678796159702514e-09	0.0552831087772931	760	OK
sub-1001	Standard	Fz	5.0	0.328	2.740607224644508e-09	6.07013323233842e-12	2.73453709141217e-09	0.063631942950218	760	OK
sub-1001	Standard	Fz	5.0	0.336	2.768758271375277e-09	5.67038733014576e-12	2.7630878840451315e-09	0.0646592076454984	760	OK
sub-1001	Standard	Fz	5.0	0.344	2.757360139439183e-09	4.850269327225907e-12	2.752509870111957e-09	0.0592246200339573	760	OK
sub-1001	Standard	Fz	5.0	0.352	2.7265506554124484e-09	3.4262225320422924e-12	2.7231244328804064e-09	0.059565332757427	760	OK
sub-1001	Standard	Fz	5.0	0.36	2.6997991665292953e-09	1.9588893715698456e-12	2.697840277157725e-09	0.0532165382161488	760	OK
sub-1001	Standard	Fz	5.0	0.368	2.6860696508917333e-09	1.325418737186203e-12	2.6847442321545474e-09	0.0433936078464634	760	OK
sub-1001	Standard	Fz	5.0	0.376	2.685216366087791e-09	1.8719390057101336e-12	2.683344427082081e-09	0.0451004608182303	760	OK
sub-1001	Standard	Fz	5.0	0.384	2.695601734984408e-09	3.303693684080804e-12	2.6922980413003274e-09	0.0422932032993349	760	OK
sub-1001	Standard	Fz	5.0	0.392	2.716349906917067e-09	5.288838906918714e-12	2.7110610680101483e-09	0.0418913583039617	760	OK
sub-1001	Standard	Fz	5.0	0.4	2.749017523784085e-09	7.783341826343993e-12	2.741234181957741e-09	0.0459853314825246	760	OK
sub-1001	Standard	Fz	5.0	0.408	2.800925181143636e-09	1.0731008412251968e-11	2.7901941727313843e-09	0.0579929481866311	760	OK
sub-1001	Standard	Fz	5.0	0.416	2.880403031480977e-09	1.3637333868531649e-11	2.866765697612445e-09	0.0453562396982724	760	OK
sub-1001	Standard	Fz	5.0	0.424	2.9756765317020116e-09	1.5670768428833907e-11	2.9600057632731782e-09	0.03895955178401	760	OK
sub-1001	Standard	Fz	5.0	0.432	3.043506509058995e-09	1.6296837035335018e-11	3.02720967202366e-09	0.034378912891203	760	OK
sub-1001	Standard	Fz	5.0	0.44	3.040267011033212e-09	1.5645072024935063e-11	3.0246219390082772e-09	0.0389746121505841	760	OK
sub-1001	Standard	Fz	5.0	0.448	2.9722239802401267e-09	1.4177986524676986e-11	2.958045993715449e-09	0.0393798780802207	760	OK
sub-1001	Standard	Fz	5.0	0.456	2.902825271153855e-09	1.2198701159494832e-11	2.89062656999436e-09	0.0448410304737791	760	OK
sub-1001	Standard	Fz	5.0	0.464	2.895946807205774e-09	9.785656858818158e-12	2.8861611503469558e-09	0.0435913797927249	760	OK
sub-1001	Standard	Fz	5.0	0.472	2.955105525099348e-09	7.130890660307645e-12	2.947974634439041e-09	0.0364777345305947	760	OK
sub-1001	Standard	Fz	5.0	0.48	3.0314793064059193e-09	4.770004255357261e-12	3.026709302150562e-09	0.0259420040593349	760	OK
sub-1001	Standard	Fz	5.0	0.488	3.079032731542599e-09	3.3014879106487148e-12	3.07573124363195e-09	0.0209062720071616	760	OK
sub-1001	Standard	Fz	5.0	0.496	3.0793023962759393e-09	2.9716249711488327e-12	3.07633077130479e-09	0.0163866777000536	760	OK
sub-1001	Standard	Fz	5.0	0.504	3.0309089717769316e-09	3.715224274629773e-12	3.0271937475023022e-09	0.013571093879994	760	OK
sub-1001	Standard	Fz	5.0	0.512	2.947874210319826e-09	5.398098390188135e-12	2.942476111929638e-09	0.0120383726808109	760	OK
sub-1001	Standard	Fz	5.0	0.52	2.864997597718619e-09	7.759212495178167e-12	2.8572383852234406e-09	0.0314079853727847	760	OK
sub-1001	Standard	Fz	5.0	0.528	2.826283849319264e-09	1.0255146898793943e-11	2.81602870242047e-09	0.0357175272769523	760	OK
sub-1001	Standard	Fz	5.0	0.536	2.856356082369105e-09	1.215686014322997e-11	2.8441992222258756e-09	0.0568359703867909	760	OK
sub-1001	Standard	Fz	5.0	0.544	2.937435036254266e-09	1.2801940842994991e-11	2.924633095411271e-09	0.0563312275369274	760	OK
sub-1001	Standard	Fz	5.0	0.552	3.0233145162739354e-09	1.1836024309455113e-11	3.01147849196448e-09	0.0500067514706497	760	OK
sub-1001	Standard	Fz	5.0	0.56	3.007768079642066e-09	8.741919534553362e-12	2.9990261601075124e-09	0.0399158395651421	760	OK
sub-1001	Standard	Fz	5.0	0.568	3.4479211942652046e-09	8.531116026468642e-12	3.439390078238736e-09	0.050542229992442	760	OK
sub-1001	Standard	Fz	5.0	0.576	4.492220934481553e-09	1.349085434634157e-11	4.478730080135211e-09	0.0449644830220787	760	OK
sub-1001	Standard	Fz	5.0	0.584	5.796100331388821e-09	2.2048737038530708e-11	5.7740515943502894e-09	0.0363372507478779	760	OK
sub-1001	Standard	Fz	5.0	0.592	6.714095467875188e-09	3.002711929167348e-11	6.684068348583514e-09	0.0264832218460717	760	OK
sub-1001	Standard	Fz	5.0	0.6	6.955843443240153e-09	3.477078739361499e-11	6.9210726558465394e-09	0.0222679106193228	760	OK
sub-1001	Standard	Fz	6.0	-0.2	1.5835000665895594e-09	3.335251786704779e-12	1.5801648148028546e-09	0.0328442533838593	760	OK
sub-1001	Standard	Fz	6.0	-0.192	1.648792003601417e-09	2.795646903973367e-12	1.6459963566974436e-09	0.0359431273103651	760	OK
sub-1001	Standard	Fz	6.0	-0.184	1.6751590391303343e-09	2.0897882582811268e-12	1.6730692508720532e-09	0.0353081139919669	760	OK
sub-1001	Standard	Fz	6.0	-0.176	1.7224159045753331e-09	1.38835900994393e-12	1.721027545565389e-09	0.0220849576631273	760	OK
sub-1001	Standard	Fz	6.0	-0.168	1.918870568353911e-09	1.0574819795692764e-12	1.9178130863743416e-09	0.0320653093309891	760	OK
sub-1001	Standard	Fz	6.0	-0.16	2.2800903395437317e-09	1.1433957500925725e-12	2.278946943793639e-09	0.040985095608602	760	OK
sub-1001	Standard	Fz	6.0	-0.152	2.654228619229429e-09	1.3178364412060336e-12	2.652910782788223e-09	0.0187538430410426	760	OK
sub-1001	Standard	Fz	6.0	-0.144	2.7380508318519766e-09	8.806288519928007e-13	2.737170202999984e-09	0.0164248191160126	760	OK
sub-1001	Standard	Fz	6.0	-0.136	2.7336142356878354e-09	5.608580831402078e-13	2.733053377604695e-09	0.0136466039699438	760	OK
sub-1001	Standard	Fz	6.0	-0.128	2.7205400455919212e-09	4.576763131025208e-13	2.7200823692788193e-09	0.0147998098909502	760	OK
sub-1001	Standard	Fz	6.0	-0.12	2.706650463339781e-09	5.054782359754136e-13	2.706144985103805e-09	0.0229908866222324	760	OK
sub-1001	Standard	Fz	6.0	-0.112	2.693023992095284e-09	7.074751299122776e-13	2.692316516965372e-09	0.026945805566542	760	OK
sub-1001	Standard	Fz	6.0	-0.104	2.6790379094450663e-09	1.1377368672891142e-12	2.677900172577777e-09	0.0201238687718125	760	OK
sub-1001	Standard	Fz	6.0	-0.096	2.6670508421364452e-09	1.8895441426901654e-12	2.6651612979937557e-09	0.0228596722279885	760	OK
sub-1001	Standard	Fz	6.0	-0.088	2.655262425558562e-09	2.936945566059765e-12	2.6523254799925022e-09	0.027597875581179	760	OK
sub-1001	Standard	Fz	6.0	-0.08	2.6320069929375515e-09	4.037318790995409e-12	2.6279696741465563e-09	0.0354770361860698	760	OK
sub-1001	Standard	Fz	6.0	-0.072	2.5915094910476547e-09	4.812086691458208e-12	2.5866974043561963e-09	0.0341927491691912	760	OK
sub-1001	Standard	Fz	6.0	-0.064	2.550322747958852e-09	4.954794711630061e-12	2.545367953247222e-09	0.0504424454145504	760	OK
sub-1001	Standard	Fz	6.0	-0.056	2.531626333181901e-09	4.401588018200208e-12	2.527224745163701e-09	0.0569101362019755	760	OK
sub-1001	Standard	Fz	6.0	-0.048	2.5375199682606367e-09	3.360785069925675e-12	2.534159183190711e-09	0.0514663206175057	760	OK
sub-1001	Standard	Fz	6.0	-0.04	2.547084044092065e-09	2.197559265281596e-12	2.5448864848267833e-09	0.032141962321284	760	OK
sub-1001	Standard	Fz	6.0	-0.032	2.537933542776577e-09	1.2378222462344674e-12	2.5366957205303432e-09	0.0238726708759255	760	OK
sub-1001	Standard	Fz	6.0	-0.024	2.5058821228987924e-09	6.605573627979075e-13	2.5052215655359953e-09	0.0200916344562384	760	OK
sub-1001	Standard	Fz	6.0	-0.016	2.463418436186678e-09	6.956412933418146e-13	2.4627227948933372e-09	0.0241913446444951	760	OK
sub-1001	Standard	Fz	6.0	-0.008	2.423268999581554e-09	1.9695231416500468e-12	2.4212994764399036e-09	0.0228958501051398	760	OK
sub-1001	Standard	Fz	6.0	0.0	2.3948547400940594e-09	5.311405572641229e-12	2.389543334521418e-09	0.0396490932094786	760	OK
sub-1001	Standard	Fz	6.0	0.008	2.39193231444421e-09	1.0752221430631011e-11	2.3811800930135795e-09	0.0668349968601714	760	OK
sub-1001	Standard	Fz	6.0	0.016	2.421500741074548e-09	1.6669602560364015e-11	2.4048311385141847e-09	0.0861143845308262	760	OK
sub-1001	Standard	Fz	6.0	0.024	2.463599947210478e-09	2.025924014139461e-11	2.443340707069084e-09	0.0855198786635175	760	OK
sub-1001	Standard	Fz	6.0	0.032	2.481554222602789e-09	1.9462371432725128e-11	2.462091851170064e-09	0.0849632538910912	760	OK
sub-1001	Standard	Fz	6.0	0.04	2.45906877683236e-09	1.571332642307311e-11	2.4433554504092872e-09	0.0779557774271479	760	OK
sub-1001	Standard	Fz	6.0	0.048	2.4204729238898832e-09	1.626735104071227e-11	2.40420557284917e-09	0.0774234107129054	760	OK
sub-1001	Standard	Fz	6.0	0.056	2.4126084602799628e-09	3.2760850608267055e-11	2.379847609671696e-09	0.1135255708349526	760	OK
sub-1001	Standard	Fz	6.0	0.064	2.4651042731263154e-09	7.223686159238443e-11	2.3928674115339312e-09	0.1839577567915409	760	OK
sub-1001	Standard	Fz	6.0	0.072	2.557800413933484e-09	1.2523232954563417e-10	2.43256808438785e-09	0.2472723856607037	760	OK
sub-1001	Standard	Fz	6.0	0.08	2.6258174709881463e-09	1.6608907300848234e-10	2.459728397979664e-09	0.2774579407415663	760	OK
sub-1001	Standard	Fz	6.0	0.088	2.6143493709010127e-09	1.7217983817853718e-10	2.4421695327224754e-09	0.2765612078861859	760	OK
sub-1001	Standard	Fz	6.0	0.096	2.53547614759809e-09	1.4407874553800083e-10	2.391397402060089e-09	0.257231003331457	760	OK
sub-1001	Standard	Fz	6.0	0.104	2.457484552836429e-09	1.0404279758592074e-10	2.353441755250509e-09	0.2202157472202058	760	OK
sub-1001	Standard	Fz	6.0	0.112	2.4369775560164333e-09	7.617171112339328e-11	2.36080584489304e-09	0.1981057769747066	760	OK
sub-1001	Standard	Fz	6.0	0.12	2.4740818461676813e-09	7.042000473234322e-11	2.403661841435338e-09	0.1797326557470316	760	OK
sub-1001	Standard	Fz	6.0	0.128	2.529463257532946e-09	8.116149367046474e-11	2.448301763862481e-09	0.1793285888900894	760	OK
sub-1001	Standard	Fz	6.0	0.136	2.5673355010247198e-09	9.388326179154812e-11	2.4734522392331718e-09	0.173659615656473	760	OK
sub-1001	Standard	Fz	6.0	0.144	2.5775461314842627e-09	9.369290081802488e-11	2.4838532306662373e-09	0.187922890203675	760	OK
sub-1001	Standard	Fz	6.0	0.152	2.5682345363231043e-09	7.469257343137131e-11	2.493541962891733e-09	0.1786733892838127	760	OK
sub-1001	Standard	Fz	6.0	0.16	2.550154670930409e-09	4.49494019479138e-11	2.5052052689824956e-09	0.1337006045950791	760	OK
sub-1001	Standard	Fz	6.0	0.168	2.5266907232301854e-09	1.9610216013367064e-11	2.507080507216819e-09	0.0852756314415398	760	OK
sub-1001	Standard	Fz	6.0	0.176	2.4910314557892e-09	7.484602157383707e-12	2.4835468536318163e-09	0.0566166605076154	760	OK
sub-1001	Standard	Fz	6.0	0.184	2.437141573565602e-09	6.2241495717875456e-12	2.4309174239938143e-09	0.0690534760730941	760	OK
sub-1001	Standard	Fz	6.0	0.192	2.377053591760493e-09	9.247653198711637e-12	2.367805938561781e-09	0.0809786944475384	760	OK
sub-1001	Standard	Fz	6.0	0.2	2.3363183278516716e-09	1.2561358799715822e-11	2.3237569690519557e-09	0.0848213112934792	760	OK
sub-1001	Standard	Fz	6.0	0.208	2.3309278464431834e-09	1.4615875404245874e-11	2.3163119710389373e-09	0.071888977048058	760	OK
sub-1001	Standard	Fz	6.0	0.216	2.360432498405578e-09	1.4381622660966232e-11	2.346050875744612e-09	0.0820595501888045	760	OK
sub-1001	Standard	Fz	6.0	0.224	2.417623763900018e-09	1.2237638143916579e-11	2.405386125756101e-09	0.0804747959380067	760	OK
sub-1001	Standard	Fz	6.0	0.232	2.4914766190921862e-09	1.1151159659372332e-11	2.480325459432814e-09	0.0754958829462883	760	OK
sub-1001	Standard	Fz	6.0	0.24	2.567415647883855e-09	1.4759490912951412e-11	2.5526561569709035e-09	0.086575607022734	760	OK
sub-1001	Standard	Fz	6.0	0.248	2.6313364625217144e-09	2.3604838798299045e-11	2.607731623723415e-09	0.1160785484010934	760	OK
sub-1001	Standard	Fz	6.0	0.256	2.668641636608399e-09	3.376387152948535e-11	2.6348777650789132e-09	0.1389001574798004	760	OK
sub-1001	Standard	Fz	6.0	0.264	2.667239562898513e-09	3.9796654164776254e-11	2.627442908733737e-09	0.1327875550081519	760	OK
sub-1001	Standard	Fz	6.0	0.272	2.6310045721298887e-09	3.9009773031045686e-11	2.591994799098843e-09	0.1217484687968499	760	OK
